ID,Payed Status in April,Payed Status in May,Payed Status in June,Payed Status in July,Payed Status in August,Payed Status in September,Credit Limit,Average Bill Amount,Average Pay Amount,Sex,Education_Graduate School,Education_High School,Education_Others,Education_University,Marriage_Married,Marriage_Others,Marriage_Single,Age_Young Adult (20-27),Age_Adult (28-35),Age_Middle Aged (36-45),Age_Senior (46-80),Defaulted Payment
260,0,0,0,0,0,1,220000,187010.5,6000.0,1,1,0,0,0,1,0,0,0,0,0,1,1
261,0,0,0,0,0,0,510000,93339.5,22729.5,0,1,0,0,0,0,0,1,0,1,0,0,0
262,0,0,0,0,0,0,50000,30846.5,2301.0,1,0,0,0,1,0,0,1,0,1,0,0,0
263,0,1,0,0,0,0,160000,9310.5,5316.5,0,1,0,0,0,1,0,0,0,0,1,0,0
264,0,0,0,0,0,0,230000,318.5,149.5,0,1,0,0,0,0,0,1,0,0,1,0,0
265,0,0,0,0,0,0,80000,3815.0,2822.0,0,1,0,0,0,0,0,1,0,0,1,0,0
266,0,0,0,0,0,0,150000,316.0,316.0,0,0,0,0,1,1,0,0,1,0,0,0,0
267,1,0,0,0,0,0,10000,9092.0,662.5,1,0,1,0,0,0,0,1,1,0,0,0,0
268,0,0,0,0,0,0,130000,60925.5,1115.0,0,0,1,0,0,0,0,1,0,0,0,1,1
269,0,0,0,0,0,0,40000,34674.0,1500.0,0,1,0,0,0,0,0,1,0,0,0,1,0
270,0,0,0,1,1,1,50000,14105.0,945.5,1,0,0,0,1,0,0,1,1,0,0,0,1
271,0,0,0,0,0,0,100000,20411.0,2005.5,1,0,1,0,0,0,0,1,0,1,0,0,0
272,0,0,0,0,1,0,120000,766.0,0.0,1,1,0,0,0,1,0,0,0,1,0,0,0
273,0,0,0,0,0,1,260000,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,1,1
274,0,0,0,0,0,0,200000,13438.0,2000.0,0,0,0,0,1,0,0,1,0,1,0,0,0
275,0,0,0,0,0,0,360000,0.0,0.0,0,0,0,0,1,0,0,1,1,0,0,0,1
276,0,0,0,0,0,0,70000,49269.5,3134.0,0,0,0,0,1,0,0,1,0,0,1,0,0
277,0,0,0,0,0,1,460000,1406.0,1327.0,1,1,0,0,0,1,0,0,0,0,1,0,1
278,0,0,0,0,0,0,50000,316.0,316.0,0,1,0,0,0,0,0,1,1,0,0,0,0
279,0,0,0,0,0,0,50000,35264.5,705.0,1,0,1,0,0,1,0,0,0,1,0,0,0
280,0,0,0,0,0,0,250000,101085.0,4450.0,0,0,0,0,1,1,0,0,0,1,0,0,0
281,0,0,0,0,0,0,30000,1088.0,332.0,0,1,0,0,0,0,0,1,1,0,0,0,0
282,0,0,0,0,0,0,270000,81149.5,20590.5,1,0,0,0,1,1,0,0,0,0,1,0,0
283,0,0,0,0,0,0,180000,134614.0,3584.0,0,0,1,0,0,0,0,1,0,1,0,0,0
284,0,0,0,0,0,0,100000,53075.0,3000.0,0,1,0,0,0,0,0,1,1,0,0,0,0
285,0,0,0,0,0,0,230000,96498.0,5000.0,0,0,1,0,0,1,0,0,0,1,0,0,0
286,0,0,0,0,0,0,210000,20975.0,19926.5,0,1,0,0,0,1,0,0,0,0,1,0,0
287,0,0,0,0,0,1,210000,62726.0,2013.0,1,1,0,0,0,0,0,1,0,0,1,0,0
288,0,0,0,0,0,0,440000,131539.5,3900.5,0,0,0,0,1,1,0,0,0,0,1,0,0
289,0,0,0,0,0,1,100000,69990.5,2046.0,0,0,0,0,1,0,0,1,1,0,0,0,1
290,0,0,0,0,0,0,240000,10252.5,1000.0,0,0,0,0,1,1,0,0,0,0,1,0,0
291,0,0,0,0,0,0,280000,611.5,611.5,1,1,0,0,0,0,0,1,0,1,0,0,1
292,0,0,0,0,0,1,50000,0.0,0.0,0,0,0,0,1,0,0,1,1,0,0,0,1
293,1,1,1,1,1,1,30000,2091.0,150.0,1,0,0,0,1,1,0,0,0,0,1,0,0
294,0,0,0,1,0,0,10000,9932.0,446.5,1,0,0,0,1,0,0,1,1,0,0,0,1
295,0,0,0,0,0,1,130000,0.0,0.0,1,1,0,0,0,0,0,1,0,1,0,0,0
296,0,0,0,0,0,0,200000,160141.0,5220.5,1,1,0,0,0,0,0,1,0,1,0,0,0
297,0,0,0,0,0,0,120000,1554.5,1621.5,0,0,0,0,1,1,0,0,0,1,0,0,0
298,0,0,0,0,0,0,210000,143820.0,5491.0,0,0,0,0,1,1,0,0,0,0,1,0,0
299,0,0,0,0,0,0,280000,44877.0,1650.0,0,1,0,0,0,1,0,0,0,0,1,0,0
300,0,0,0,0,0,1,300000,6402.0,101.5,1,1,0,0,0,0,0,1,0,1,0,0,1
301,0,0,0,0,0,0,100000,67055.5,2348.5,1,0,0,0,1,0,0,1,0,0,1,0,0
302,0,0,0,0,0,0,440000,0.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0
303,0,0,0,0,0,0,50000,14072.5,1000.0,0,0,1,0,0,1,0,0,0,0,1,0,0
304,0,0,0,1,0,0,20000,15162.5,1850.0,0,1,0,0,0,0,0,1,1,0,0,0,1
305,0,0,0,0,0,0,200000,2522.0,1947.0,0,1,0,0,0,0,0,1,1,0,0,0,0
306,0,0,0,0,0,0,110000,1552.0,1500.0,0,0,0,0,1,0,0,1,1,0,0,0,0
307,0,0,0,0,0,0,500000,6545.0,2295.0,0,0,0,0,1,1,0,0,0,0,1,0,0
308,0,0,0,0,0,1,300000,0.0,0.0,0,0,0,0,1,1,0,0,1,0,0,0,0
309,1,1,1,1,1,1,30000,12090.0,1500.0,1,0,1,0,0,1,0,0,0,0,0,1,1
310,0,0,0,0,0,0,60000,12768.5,9223.0,0,1,0,0,0,0,0,1,1,0,0,0,0
311,0,0,0,0,0,0,400000,3648.5,1870.0,0,0,0,0,1,1,0,0,0,0,1,0,0
312,0,0,0,0,0,0,180000,138073.0,5000.0,0,0,0,0,1,1,0,0,0,1,0,0,0
313,0,0,1,0,0,0,20000,13397.5,2250.0,1,1,0,0,0,0,0,1,0,0,1,0,0
314,0,0,1,1,1,0,200000,55464.0,2643.0,0,0,1,0,0,1,0,0,0,0,0,1,1
315,0,0,0,0,0,0,100000,31095.5,777.0,1,1,0,0,0,0,0,1,1,0,0,0,0
316,0,0,0,0,0,0,60000,26314.0,1389.5,1,0,0,0,1,0,0,1,1,0,0,0,1
317,0,0,0,0,0,0,110000,50612.0,2200.0,0,0,0,0,1,0,0,1,0,0,1,0,0
318,0,0,0,0,0,1,260000,424.5,455.5,0,0,1,0,0,1,0,0,0,0,0,1,0
319,0,0,0,1,1,1,50000,29820.0,946.5,0,0,1,0,0,1,0,0,0,0,1,0,0
320,0,0,0,0,0,1,180000,-2.0,0.0,1,0,0,0,1,0,0,1,0,1,0,0,0
321,0,0,0,1,1,1,110000,50277.5,2000.0,1,0,0,0,1,0,0,1,0,1,0,0,1
322,0,0,0,0,0,0,340000,160954.5,5655.0,0,1,0,0,0,0,0,1,1,0,0,0,0
323,0,0,0,0,0,0,50000,5670.5,1403.0,1,0,0,0,1,0,0,1,1,0,0,0,0
324,0,0,0,0,0,0,230000,4136.5,1050.0,0,0,0,0,1,1,0,0,1,0,0,0,1
325,0,0,0,0,0,0,360000,94842.5,10000.0,0,0,0,0,1,0,0,1,0,1,0,0,0
326,0,0,0,0,0,1,210000,37534.5,3000.0,1,0,0,0,1,0,0,1,0,0,1,0,0
327,0,1,0,1,1,0,220000,562.5,325.0,0,0,0,0,1,1,0,0,0,0,1,0,1
328,0,1,1,1,1,1,60000,28771.0,1295.5,0,0,0,0,1,1,0,0,0,1,0,0,1
329,0,0,0,0,0,0,340000,16449.5,16460.0,1,0,0,0,1,1,0,0,0,0,0,1,0
330,1,1,1,1,1,1,150000,103780.5,4200.0,1,1,0,0,0,1,0,0,0,0,1,0,0
331,0,0,0,1,0,1,200000,3639.0,4700.0,0,0,0,0,1,1,0,0,0,0,1,0,1
332,0,0,0,1,0,0,130000,11025.0,500.0,0,0,0,0,1,0,0,1,0,0,1,0,1
333,0,0,0,0,1,1,60000,11332.0,4241.5,0,1,0,0,0,0,0,1,1,0,0,0,0
334,0,0,0,0,0,1,400000,0.0,0.0,0,0,0,0,1,1,0,0,0,0,1,0,0
335,0,0,0,0,0,0,20000,19280.5,765.0,1,1,0,0,0,0,0,1,1,0,0,0,0
336,0,0,0,0,0,0,190000,152721.5,5830.0,0,1,0,0,0,0,0,1,1,0,0,0,0
337,0,0,0,0,0,0,260000,158935.0,7000.0,0,1,0,0,0,0,0,1,0,1,0,0,0
338,0,0,0,0,0,0,140000,0.0,0.0,0,0,0,0,1,0,0,1,0,1,0,0,0
339,0,0,0,0,0,0,50000,38720.5,1067.0,0,0,0,0,1,1,0,0,0,1,0,0,1
340,0,0,0,0,0,0,120000,1215.0,2918.5,0,1,0,0,0,0,0,1,0,1,0,0,0
341,0,0,0,0,0,0,240000,92.0,92.0,0,0,0,0,1,0,0,1,0,1,0,0,0
342,0,0,0,0,0,0,50000,2550.5,489.0,1,0,0,0,1,0,0,1,0,0,1,0,0
343,1,0,0,0,1,0,200000,12515.0,2936.0,0,1,0,0,0,0,0,1,0,1,0,0,0
344,0,0,0,0,0,0,180000,182179.0,18500.0,1,1,0,0,0,1,0,0,0,0,1,0,0
345,0,0,0,0,0,0,180000,119400.5,4178.0,0,1,0,0,0,0,0,1,1,0,0,0,0
346,0,0,0,0,0,0,160000,1978.5,3250.0,0,1,0,0,0,0,0,1,0,1,0,0,0
347,0,0,0,0,0,0,100000,3761.0,1762.5,0,0,0,0,1,0,0,1,1,0,0,0,0
348,0,0,0,0,0,0,50000,46313.0,2000.0,0,0,0,0,1,0,0,1,0,1,0,0,1
349,0,0,0,0,0,0,140000,139966.5,5650.0,0,0,0,0,1,0,0,1,0,1,0,0,0
350,0,0,0,0,0,0,30000,19983.5,897.5,0,0,0,0,1,0,0,1,1,0,0,0,1
351,0,0,0,0,0,0,90000,11206.5,2270.5,1,1,0,0,0,0,0,1,1,0,0,0,0
352,0,0,0,0,0,1,200000,-1842.0,10059.0,1,1,0,0,0,1,0,0,0,0,1,0,0
353,0,0,0,0,0,1,380000,0.0,0.0,1,1,0,0,0,0,0,1,0,1,0,0,1
354,0,0,0,0,0,0,80000,54771.5,2145.5,0,0,0,0,1,0,0,1,0,0,1,0,0
355,1,0,0,1,1,1,50000,18625.0,819.0,1,0,1,0,0,1,0,0,0,0,0,1,0
356,0,0,0,0,0,0,180000,29815.5,1490.5,1,0,0,0,1,1,0,0,0,0,1,0,1
357,0,0,0,0,0,0,240000,119096.0,3935.0,0,0,0,0,1,0,0,1,1,0,0,0,0
358,0,0,0,0,0,0,380000,176940.5,5500.0,1,0,0,0,1,0,0,1,0,1,0,0,0
359,0,0,0,0,0,0,110000,81482.0,3000.0,0,0,0,1,0,0,0,1,1,0,0,0,0
360,0,0,0,0,0,0,260000,18195.0,17165.0,1,1,0,0,0,1,0,0,0,1,0,0,0
361,0,0,0,1,1,1,500000,502721.5,15000.0,0,0,0,0,1,0,0,1,1,0,0,0,1
362,0,0,0,0,0,0,320000,72439.0,2579.5,0,0,0,0,1,0,0,1,0,1,0,0,0
363,0,0,0,1,1,1,50000,44390.0,1268.5,1,0,0,0,1,0,0,1,0,1,0,0,0
364,0,0,0,0,0,1,110000,216.0,141.0,1,1,0,0,0,1,0,0,0,0,1,0,1
365,0,0,0,0,0,0,230000,594.5,548.0,0,1,0,0,0,0,0,1,0,1,0,0,0
366,0,0,0,0,0,1,330000,1504.0,1518.0,0,0,0,0,1,1,0,0,0,0,0,1,0
367,0,0,0,0,0,0,50000,35970.0,1519.5,0,0,0,0,1,1,0,0,0,0,0,1,0
368,0,0,1,1,1,0,10000,2472.5,0.0,1,0,0,0,1,0,0,1,1,0,0,0,0
369,0,0,0,0,0,1,300000,0.0,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0
370,0,0,0,0,1,1,20000,15393.5,503.0,0,0,0,0,1,1,0,0,0,1,0,0,1
371,0,0,0,0,1,1,180000,0.0,0.0,1,0,0,0,1,1,0,0,0,0,1,0,1
372,0,0,0,0,0,0,160000,10803.0,14057.0,1,1,0,0,0,0,0,1,0,1,0,0,0
373,1,1,1,0,0,0,90000,42950.0,1820.0,0,1,0,0,0,0,0,1,0,1,0,0,0
374,0,0,0,0,0,0,30000,23104.0,2000.0,1,0,1,0,0,0,1,0,0,0,0,1,0
375,0,0,0,0,0,0,180000,173928.5,6149.5,1,1,0,0,0,1,0,0,0,0,1,0,0
376,0,0,0,0,0,0,30000,21362.0,1320.0,1,0,1,0,0,1,0,0,0,0,0,1,0
377,1,0,0,0,1,1,30000,21207.0,973.0,1,0,0,0,1,1,0,0,0,0,1,0,0
378,0,0,0,0,0,0,140000,6300.0,4495.5,0,1,0,0,0,0,0,1,1,0,0,0,0
379,0,0,0,0,0,0,210000,48865.0,3250.0,1,1,0,0,0,0,0,1,0,1,0,0,0
380,0,0,0,0,0,0,50000,13790.0,3000.0,1,0,0,0,1,0,0,1,0,1,0,0,1
381,0,0,0,0,0,0,130000,74615.0,2687.5,0,0,0,0,1,0,0,1,0,1,0,0,0
382,0,0,0,1,1,1,50000,2807.5,450.0,0,0,0,0,1,1,0,0,0,0,1,0,1
383,0,0,0,0,0,0,140000,89737.5,3700.0,1,0,1,0,0,1,0,0,0,0,1,0,0
384,0,0,1,0,0,0,170000,5520.5,398.0,0,0,0,0,1,0,0,1,1,0,0,0,1
385,0,0,0,0,0,0,80000,23949.5,894.0,1,0,0,0,1,0,0,1,1,0,0,0,0
386,0,0,0,0,0,0,410000,289485.5,9000.0,0,0,0,1,0,1,0,0,0,0,1,0,0
387,0,0,0,0,0,1,80000,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0
388,1,1,1,0,0,0,80000,69760.5,3500.0,1,0,1,0,0,1,0,0,0,0,0,1,1
389,0,0,0,0,0,0,150000,157141.0,5700.0,1,0,0,0,1,1,0,0,0,0,1,0,0
390,0,0,0,0,0,0,260000,291.0,436.5,1,1,0,0,0,1,0,0,0,1,0,0,1
391,0,0,0,0,0,1,350000,0.0,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0
392,0,0,0,0,0,1,280000,34617.0,1565.0,0,0,0,0,1,1,0,0,0,0,1,0,1
393,0,0,0,0,0,0,310000,81969.0,3006.0,1,0,0,0,1,1,0,0,0,0,1,0,0
394,0,0,0,0,0,0,140000,20053.0,3000.0,0,0,0,0,1,0,0,1,0,1,0,0,0
395,0,0,0,0,0,0,360000,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,1,0
396,0,0,0,0,0,0,140000,142635.0,6000.0,0,1,0,0,0,0,0,1,1,0,0,0,0
397,0,0,0,0,0,0,100000,42502.0,719.5,1,1,0,0,0,0,0,1,0,0,1,0,0
398,0,0,0,0,0,0,50000,0.0,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0
399,0,0,0,0,0,0,210000,97922.0,3751.0,0,0,0,0,1,1,0,0,0,1,0,0,0
400,1,1,1,1,1,1,120000,118239.0,4203.5,0,0,0,0,1,0,0,1,1,0,0,0,0
401,0,0,0,0,0,0,240000,115727.0,4261.0,1,1,0,0,0,0,0,1,0,1,0,0,0
402,0,0,0,0,0,0,60000,28916.0,1494.0,0,0,1,0,0,0,1,0,0,0,1,0,0
403,1,0,0,0,0,0,150000,1143.0,428.0,1,1,0,0,0,0,0,1,0,0,1,0,1
404,0,0,0,0,0,0,30000,26992.5,1399.5,1,0,0,0,1,1,0,0,0,0,0,1,0
405,1,1,1,1,1,1,160000,162174.0,5727.0,0,1,0,0,0,0,0,1,0,1,0,0,1
406,0,0,0,0,0,0,200000,3050.0,1543.0,1,1,0,0,0,1,0,0,0,0,0,1,0
407,0,0,0,0,0,0,120000,0.0,0.0,0,0,0,0,1,1,0,0,1,0,0,0,0
408,0,0,0,0,1,1,500000,403647.0,12224.5,1,1,0,0,0,1,0,0,0,0,1,0,0
409,0,0,0,0,0,0,320000,60536.5,10895.5,0,1,0,0,0,0,0,1,1,0,0,0,0
410,0,0,0,0,0,0,280000,172022.5,6329.5,1,1,0,0,0,0,0,1,0,1,0,0,0
411,1,1,1,1,1,1,60000,31203.0,1350.0,0,1,0,0,0,0,0,1,1,0,0,0,1
412,0,0,0,0,0,0,200000,0.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0
413,0,0,0,0,0,1,230000,1800.5,1800.5,0,1,0,0,0,1,0,0,0,1,0,0,0
414,0,0,0,0,1,1,230000,11621.5,711.5,0,0,0,0,1,0,0,1,1,0,0,0,1
415,0,0,0,0,0,0,480000,20982.0,20982.0,0,0,1,0,0,1,0,0,0,0,1,0,0
416,0,0,0,0,0,0,50000,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0
417,0,0,0,0,0,0,200000,628.5,631.0,0,1,0,0,0,0,0,1,0,1,0,0,0
418,1,0,0,0,0,0,50000,17590.5,1400.0,0,1,0,0,0,0,0,1,0,1,0,0,0
419,0,0,0,0,0,0,50000,27593.5,2250.0,1,0,0,0,1,1,0,0,0,0,0,1,0
420,0,0,0,0,0,1,260000,0.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,1
421,1,0,0,0,0,1,30000,27834.5,1650.0,1,1,0,0,0,0,0,1,1,0,0,0,0
422,0,0,0,0,0,0,440000,158241.5,6520.5,0,1,0,0,0,0,0,1,0,1,0,0,0
423,0,0,0,0,0,0,230000,2072.5,1781.5,0,0,0,0,1,0,0,1,0,0,1,0,0
424,0,0,0,1,1,1,200000,103820.5,3500.0,1,0,0,0,1,1,0,0,0,0,1,0,1
425,0,0,0,0,0,0,490000,197332.5,6786.0,0,0,0,0,1,1,0,0,0,1,0,0,0
426,0,0,0,0,0,0,80000,0.0,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0
427,0,0,1,1,1,1,20000,12835.0,1500.0,0,0,1,0,0,0,0,1,0,0,0,1,1
428,0,0,0,0,0,0,170000,199.0,199.0,0,1,0,0,0,0,0,1,0,1,0,0,1
429,0,0,0,0,0,0,70000,48198.0,1486.5,1,1,0,0,0,0,0,1,1,0,0,0,0
430,0,0,0,0,0,0,210000,118564.0,3750.0,0,0,0,0,1,0,0,1,0,1,0,0,0
431,0,0,0,0,0,0,90000,75247.0,3050.5,0,0,0,0,1,0,0,1,1,0,0,0,0
432,0,0,0,0,0,0,390000,296441.5,10562.0,0,1,0,0,0,0,0,1,1,0,0,0,1
433,0,0,0,0,0,0,110000,50706.0,2278.5,0,1,0,0,0,0,0,1,0,1,0,0,0
434,0,0,0,0,0,0,580000,167045.5,5978.5,0,1,0,0,0,1,0,0,0,0,1,0,0
435,0,0,0,0,0,0,360000,5127.5,887.5,1,0,1,0,0,1,0,0,0,0,0,1,0
436,1,1,1,1,1,1,270000,226488.0,8000.0,0,0,0,0,1,1,0,0,0,1,0,0,1
437,0,1,0,0,0,0,60000,150.0,75.0,0,1,0,0,0,0,0,1,1,0,0,0,0
438,0,0,0,0,0,0,110000,61206.0,2300.0,1,0,1,0,0,1,0,0,0,0,1,0,0
439,0,0,0,0,0,0,50000,45829.5,900.0,0,1,0,0,0,1,0,0,1,0,0,0,0
440,0,0,0,0,0,0,80000,52458.0,1750.0,0,1,0,0,0,0,0,1,1,0,0,0,1
441,0,0,0,0,0,0,50000,1047.5,1090.0,1,0,0,0,1,0,0,1,1,0,0,0,0
442,1,1,0,0,0,0,100000,88405.5,3750.0,1,1,0,0,0,0,0,1,0,1,0,0,0
443,0,0,0,0,0,1,30000,98.5,98.5,0,1,0,0,0,0,0,1,1,0,0,0,0
444,0,0,0,0,0,0,200000,123788.0,5052.0,0,1,0,0,0,0,0,1,1,0,0,0,0
445,0,0,0,0,0,0,240000,216043.0,8000.0,1,1,0,0,0,0,0,1,0,0,1,0,1
446,0,0,0,0,0,0,220000,27064.5,1050.0,1,0,0,0,1,0,0,1,0,1,0,0,0
447,0,0,0,0,0,0,160000,90442.5,2750.0,0,1,0,0,0,0,0,1,1,0,0,0,0
448,0,0,0,0,0,0,180000,3499.5,657.0,0,1,0,0,0,1,0,0,0,0,0,1,0
449,0,0,0,0,0,0,200000,31576.5,1728.0,1,0,0,1,0,1,0,0,0,0,1,0,0
450,0,0,1,0,0,0,140000,73613.5,3402.5,0,0,1,0,0,1,0,0,0,1,0,0,0
451,0,0,0,0,0,1,380000,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,1,1
452,0,0,0,0,1,1,600000,452996.0,17000.0,1,1,0,0,0,1,0,0,0,0,0,1,1
453,0,0,0,0,0,0,260000,129238.0,6500.0,1,0,0,0,1,0,0,1,0,0,1,0,0
454,0,0,0,0,0,0,200000,1443.0,1443.0,0,1,0,0,0,0,0,1,1,0,0,0,0
455,0,0,0,0,0,0,80000,49129.5,1800.0,1,0,0,0,1,0,0,1,0,0,1,0,0
456,0,0,0,0,0,0,40000,16231.0,1617.0,1,0,0,0,1,0,0,1,0,0,1,0,0
457,1,1,1,1,1,1,130000,73279.0,3000.0,1,0,1,0,0,0,0,1,0,0,1,0,0
458,0,0,0,0,0,0,50000,24052.5,650.0,1,1,0,0,0,0,0,1,0,1,0,0,0
459,0,0,0,0,0,0,230000,7573.5,8057.5,0,0,0,0,1,1,0,0,0,0,1,0,0
460,0,0,0,0,0,0,70000,24823.5,1658.5,1,0,0,0,1,1,0,0,0,0,0,1,1
461,0,0,0,0,0,0,180000,138935.0,5000.0,0,0,0,0,1,1,0,0,0,0,1,0,0
462,0,0,0,0,0,0,80000,4341.0,4351.5,0,0,0,0,1,1,0,0,0,0,1,0,0
463,0,0,0,0,0,0,290000,22140.0,3957.5,0,0,0,0,1,0,0,1,1,0,0,0,0
464,0,0,0,0,0,0,230000,98441.0,4946.0,0,1,0,0,0,0,0,1,1,0,0,0,0
465,0,0,0,0,0,1,170000,0.0,75.0,0,0,1,0,0,0,1,0,0,0,0,1,0
466,0,0,0,0,0,0,230000,202572.0,7110.0,1,1,0,0,0,1,0,0,0,0,0,1,1
467,0,0,0,0,0,0,220000,211901.0,7254.5,1,1,0,0,0,0,0,1,0,0,1,0,1
468,0,0,0,0,0,0,230000,23523.0,641.0,1,0,0,0,1,0,0,1,0,1,0,0,0
469,0,0,0,0,0,0,500000,49596.0,8633.5,1,0,0,0,1,1,0,0,0,0,1,0,0
470,0,0,0,0,0,0,90000,3072.0,2116.0,0,1,0,0,0,1,0,0,0,0,1,0,0
471,0,0,0,0,0,0,390000,309116.5,9717.5,0,0,1,0,0,0,0,1,0,1,0,0,1
472,0,0,0,0,0,0,400000,281092.0,6152.0,0,0,0,0,1,0,0,1,0,0,1,0,0
473,0,0,0,0,0,0,180000,1763.0,1763.0,1,0,0,0,1,1,0,0,0,1,0,0,0
474,1,0,0,1,1,1,60000,31605.5,1650.0,1,0,1,0,0,1,0,0,0,0,1,0,0
475,0,0,0,0,0,0,120000,3420.0,3901.0,0,0,0,0,1,1,0,0,0,1,0,0,0
476,0,0,0,0,0,0,60000,28647.5,1050.0,0,0,0,0,1,0,0,1,0,1,0,0,0
477,0,0,0,0,0,0,50000,29173.5,1201.5,1,1,0,0,0,0,0,1,0,0,1,0,0
478,0,0,1,0,0,0,70000,67479.5,2251.5,0,0,0,0,1,1,0,0,0,0,1,0,0
479,0,0,0,0,1,0,500000,475.5,400.5,0,1,0,0,0,1,0,0,0,0,1,0,0
480,0,0,0,0,0,0,200000,0.0,0.0,1,1,0,0,0,0,0,1,0,1,0,0,0
481,1,0,0,0,0,0,250000,22999.5,2752.0,0,0,0,0,1,1,0,0,0,0,1,0,0
482,1,1,1,1,0,0,140000,140310.5,5350.0,1,0,0,0,1,0,0,1,1,0,0,0,1
483,1,0,0,0,0,0,70000,37881.5,979.0,0,0,0,0,1,0,0,1,1,0,0,0,0
484,1,1,1,1,1,1,90000,69171.5,1650.0,1,0,1,0,0,1,0,0,0,0,0,1,0
485,0,0,0,0,0,0,100000,2007.5,1910.0,0,0,0,0,1,1,0,0,0,0,1,0,0
486,0,0,0,0,0,0,190000,151526.5,4082.0,1,0,0,0,1,1,0,0,0,1,0,0,0
487,0,0,0,0,0,0,230000,8746.0,8746.0,0,1,0,0,0,1,0,0,0,0,1,0,0
488,0,0,0,0,0,0,320000,92208.0,3862.0,1,0,0,0,1,1,0,0,0,0,1,0,0
489,0,0,0,0,0,0,220000,396.0,594.0,0,0,0,0,1,1,0,0,0,0,1,0,1
490,0,0,0,0,0,0,260000,4538.5,4538.5,0,1,0,0,0,1,0,0,0,1,0,0,0
491,0,0,0,0,0,0,90000,0.0,0.0,0,0,0,0,1,0,0,1,0,1,0,0,0
492,0,1,1,1,1,1,30000,24195.0,850.0,0,0,0,0,1,1,0,0,0,0,1,0,0
493,0,0,1,0,0,0,260000,99770.0,2003.0,1,0,0,0,1,0,0,1,0,1,0,0,0
494,0,0,0,0,0,0,170000,154.0,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0
495,0,0,0,0,0,0,80000,10039.0,351.0,0,1,0,0,0,1,0,0,1,0,0,0,1
496,0,0,0,0,0,0,50000,355.0,820.0,1,1,0,0,0,1,0,0,0,0,1,0,0
497,0,0,0,0,0,0,200000,199621.5,7114.0,0,0,1,0,0,0,0,1,0,0,0,1,0
498,0,0,0,1,0,0,20000,19256.0,922.5,1,0,0,0,1,0,0,1,1,0,0,0,0
499,0,0,0,0,0,0,250000,33.0,3.0,0,1,0,0,0,1,0,0,0,0,0,1,0
500,0,1,1,0,0,0,20000,20094.0,825.0,1,1,0,0,0,1,0,0,0,0,1,0,0
501,1,1,0,0,0,0,30000,23349.0,1500.0,0,0,0,0,1,1,0,0,0,0,1,0,0
502,1,1,1,1,1,1,90000,27693.5,1000.0,0,0,0,0,1,1,0,0,0,1,0,0,0
503,0,0,0,0,0,0,230000,207470.5,8000.0,0,0,0,1,0,0,0,1,0,0,1,0,0
504,0,0,0,0,0,0,130000,21424.0,0.0,0,1,0,0,0,1,0,0,0,1,0,0,1
505,0,0,0,0,0,0,30000,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0
506,0,0,0,0,0,0,160000,396.0,396.0,1,1,0,0,0,0,0,1,0,1,0,0,0
507,0,0,0,0,0,0,500000,113395.0,2594.5,0,0,0,0,1,0,0,1,0,0,1,0,0
508,1,0,0,0,0,0,180000,37294.5,2000.0,0,0,0,0,1,0,0,1,1,0,0,0,0
509,1,0,0,0,0,0,80000,12060.5,750.0,0,0,0,0,1,1,0,0,0,1,0,0,0
510,0,0,0,0,0,0,120000,0.0,0.0,1,1,0,0,0,0,0,1,1,0,0,0,0
511,1,0,0,0,0,0,130000,1261.0,1095.5,1,0,0,0,1,1,0,0,0,1,0,0,0
512,0,0,0,0,0,0,120000,240.0,240.0,0,0,0,0,1,0,0,1,0,1,0,0,1
513,0,0,0,0,0,0,360000,12100.5,3608.0,1,1,0,0,0,0,0,1,1,0,0,0,0
514,1,1,1,1,1,1,50000,31681.0,1400.0,1,0,0,0,1,0,0,1,1,0,0,0,1
515,0,0,0,1,0,0,20000,17411.0,503.5,0,0,0,0,1,0,0,1,1,0,0,0,0
516,0,0,0,0,0,0,100000,79932.0,2509.5,1,0,1,0,0,1,0,0,0,0,0,1,0
517,0,0,0,0,0,0,70000,68963.5,2905.0,1,0,1,0,0,1,0,0,0,1,0,0,0
518,0,0,0,0,0,0,50000,18808.5,1339.5,1,0,0,0,1,1,0,0,0,0,0,1,0
519,0,0,0,0,1,1,10000,10017.0,433.0,0,0,0,0,1,0,0,1,1,0,0,0,0
520,0,0,0,0,0,0,290000,103965.0,7000.0,0,1,0,0,0,1,0,0,0,1,0,0,0
521,0,0,0,0,0,0,30000,18637.5,1298.5,0,1,0,0,0,1,0,0,0,1,0,0,0
522,0,0,0,0,0,1,410000,40387.5,15500.0,0,0,0,0,1,0,0,1,1,0,0,0,0
